FrontierStitching;;cifar10;resnet34;128.37981915473938
FrontierStitching;;cifar10;resnet34;127.88680577278137
FrontierStitching;;cifar10;resnet34;128.27005815505981
FrontierStitching;;cifar10;resnet34;129.055157661438
FrontierStitching;;cifar10;resnet50;165.21428155899048
FrontierStitching;;cifar10;resnet50;164.25414490699768
FrontierStitching;;cifar10;resnet50;164.35102772712708
FrontierStitching;;cifar10;resnet50;163.87480998039246
FrontierStitching;;cifar10;resnet50;164.4234218597412
FrontierStitching;;mnist;simplenet_mnist;69.87602972984314
FrontierStitching;;mnist;simplenet_mnist;70.15092253684998
FrontierStitching;;mnist;simplenet_mnist;68.00182127952576
FrontierStitching;;mnist;simplenet_mnist;71.90158891677856
FrontierStitching;;mnist;simplenet_mnist;68.26151156425476
FrontierStitching;;mnist;lenet1;18.795137882232666
FrontierStitching;;mnist;lenet1;18.447015047073364
FrontierStitching;;mnist;lenet1;16.448614597320557
FrontierStitching;;mnist;lenet1;17.361627340316772
FrontierStitching;;mnist;lenet1;18.12370014190674
FrontierStitching;;mnist;lenet3;20.176223278045654
FrontierStitching;;mnist;lenet3;19.69046664237976
FrontierStitching;;mnist;lenet3;21.344295263290405
FrontierStitching;;mnist;lenet3;19.678621292114258
FrontierStitching;;mnist;lenet3;16.265149116516113
FrontierStitching;;mnist;lenet5;24.874402046203613
FrontierStitching;;mnist;lenet5;23.111599445343018
FrontierStitching;;mnist;lenet5;24.583330631256104
FrontierStitching;;mnist;lenet5;22.219261646270752
FrontierStitching;;mnist;lenet5;19.338090419769287
FrontierStitching;;cifar10;densenet;249.51061177253723
FrontierStitching;;cifar10;densenet;248.5040247440338
FrontierStitching;;cifar10;densenet;251.6980926990509
FrontierStitching;;cifar10;densenet;260.15896105766296
FrontierStitching;;cifar10;densenet;252.60469698905945
FrontierStitching;;cifar10;densenet;249.54406094551086
FrontierStitching;;cifar10;resnet18;71.0302996635437
FrontierStitching;;cifar10;resnet18;70.25197076797485
FrontierStitching;;cifar10;resnet18;70.78818392753601
FrontierStitching;;cifar10;resnet18;70.12773036956787
FrontierStitching;;cifar10;resnet18;70.56870317459106
FrontierStitching;;cifar10;resnet18;70.45585179328918
FrontierStitching;;cifar10;resnet34;126.28895282745361
FrontierStitching;;cifar10;resnet34;126.44947981834412
FrontierStitching;;cifar10;resnet34;126.26031017303467
FrontierStitching;;cifar10;resnet34;126.43290591239929
FrontierStitching;;cifar10;resnet34;126.41011643409729
FrontierStitching;;cifar10;resnet34;126.50312423706055
FrontierStitching;;cifar10;resnet50;162.98339366912842
FrontierStitching;;cifar10;resnet50;163.13315987586975
FrontierStitching;;cifar10;resnet50;162.31557536125183
FrontierStitching;;cifar10;resnet50;162.84229016304016
FrontierStitching;;cifar10;resnet50;161.97475457191467
FrontierStitching;;cifar10;resnet50;162.27488946914673
FrontierStitching;;mnist;simplenet_mnist;72.07446074485779
FrontierStitching;;mnist;simplenet_mnist;66.2615077495575
FrontierStitching;;mnist;simplenet_mnist;68.79248452186584
FrontierStitching;;mnist;simplenet_mnist;71.17020392417908
FrontierStitching;;mnist;simplenet_mnist;72.26618981361389
FrontierStitching;;mnist;simplenet_mnist;68.95266509056091
FrontierStitching;;mnist;lenet1;14.26558256149292
FrontierStitching;;mnist;lenet1;14.385064840316772
FrontierStitching;;mnist;lenet1;14.11838960647583
FrontierStitching;;mnist;lenet1;14.188170433044434
FrontierStitching;;mnist;lenet1;17.643370151519775
FrontierStitching;;mnist;lenet1;13.961934328079224
FrontierStitching;;mnist;lenet3;23.198824405670166
FrontierStitching;;mnist;lenet3;20.342532634735107
FrontierStitching;;mnist;lenet3;22.174635887145996
FrontierStitching;;mnist;lenet3;17.86268925666809
FrontierStitching;;mnist;lenet3;15.584263324737549
FrontierStitching;;mnist;lenet3;16.698150634765625
FrontierStitching;;mnist;lenet5;22.942715406417847
FrontierStitching;;mnist;lenet5;24.374935626983643
FrontierStitching;;mnist;lenet5;24.691115140914917
FrontierStitching;;mnist;lenet5;20.171350717544556
FrontierStitching;;mnist;lenet5;19.79195284843445
FrontierStitching;;mnist;lenet5;18.19818878173828
EvolutionaryGen;key;mnist;simplenet_mnist;35.71088790893555
EvolutionaryGen;key;mnist;simplenet_mnist;35.35094237327576
EvolutionaryGen;key;mnist;simplenet_mnist;35.004690170288086
EvolutionaryGen;key;mnist;simplenet_mnist;35.54029083251953
EvolutionaryGen;key;mnist;simplenet_mnist;36.29633688926697
EvolutionaryGen;key;mnist;simplenet_mnist;36.14656090736389
EvolutionaryGen;key;mnist;simplenet_mnist;70.36041450500488
EvolutionaryGen;key;cifar10;densenet;39.43596291542053
EvolutionaryGen;key;cifar10;densenet;40.18639373779297
EvolutionaryGen;key;cifar10;densenet;40.281668186187744
EvolutionaryGen;key;cifar10;densenet;39.4568932056427
PiracyResistant;;mnist;simplenet_mnist;44.38597631454468
PiracyResistant;;cifar10;densenet;41.70938730239868
PiracyResistant;;mnist;simplenet_mnist;45.854103565216064
PiracyResistant;;cifar10;densenet;40.91067624092102
WMEmbeddedSystems;;mnist;simplenet_mnist;3.5597081184387207
WMEmbeddedSystems;;mnist;simplenet_mnist;3.7472386360168457
WMEmbeddedSystems;;mnist;simplenet_mnist;3.470229387283325
WMEmbeddedSystems;;mnist;simplenet_mnist;3.6981403827667236
WMEmbeddedSystems;;mnist;simplenet_mnist;3.8414306640625
WMEmbeddedSystems;;mnist;simplenet_mnist;3.652695655822754
WMEmbeddedSystems;;cifar10;densenet;3.8399975299835205
WMEmbeddedSystems;;cifar10;densenet;3.5475080013275146
WMEmbeddedSystems;;cifar10;densenet;3.8377878665924072
WMEmbeddedSystems;;cifar10;densenet;3.5637762546539307
WMEmbeddedSystems;;cifar10;densenet;3.5795741081237793
WMEmbeddedSystems;;cifar10;densenet;3.6937243938446045
PiracyResistant;;mnist;simplenet_mnist;80.36074638366699
PiracyResistant;;cifar10;densenet;71.86625003814697
Blackmarks;;cifar10;densenet;57.46418309211731
Blackmarks;;cifar10;densenet;56.79304599761963
Blackmarks;;cifar10;densenet;61.31941533088684
Blackmarks;;cifar10;densenet;62.35687017440796
Blackmarks;;cifar10;densenet;60.921470165252686
Blackmarks;;cifar10;resnet18;24.818147897720337
Blackmarks;;cifar10;resnet18;26.05120301246643
Blackmarks;;cifar10;resnet18;24.84656000137329
Blackmarks;;cifar10;resnet18;25.379189252853394
Blackmarks;;cifar10;resnet18;24.469792127609253
Blackmarks;;cifar10;resnet34;37.74399948120117
Blackmarks;;cifar10;resnet34;36.97332835197449
Blackmarks;;cifar10;resnet34;36.74652433395386
Blackmarks;;cifar10;resnet34;37.17290663719177
Blackmarks;;cifar10;resnet34;36.81800723075867
Blackmarks;;cifar10;resnet50;45.952332973480225
Blackmarks;;cifar10;resnet50;45.79278826713562
Blackmarks;;cifar10;resnet50;46.33121347427368
Blackmarks;;cifar10;resnet50;44.84305810928345
Blackmarks;;cifar10;resnet50;45.30956768989563
Blackmarks;;mnist;simplenet_mnist;23.903894186019897
Blackmarks;;mnist;simplenet_mnist;23.85258460044861
Blackmarks;;mnist;simplenet_mnist;24.925901174545288
Blackmarks;;mnist;simplenet_mnist;24.733328819274902
Blackmarks;;mnist;simplenet_mnist;24.29451298713684
Blackmarks;;mnist;lenet1;9.808962106704712
Blackmarks;;mnist;lenet1;10.03320050239563
Blackmarks;;mnist;lenet1;10.637277364730835
Blackmarks;;mnist;lenet1;9.260462522506714
Blackmarks;;mnist;lenet1;10.183041095733643
Blackmarks;;mnist;lenet3;10.48157000541687
Blackmarks;;mnist;lenet3;10.174542665481567
Blackmarks;;mnist;lenet3;9.908852577209473
Blackmarks;;mnist;simplenet_mnist;301.1203396320343
Blackmarks;;mnist;simplenet_mnist;303.8307571411133
Blackmarks;;mnist;simplenet_mnist;278.8032760620117
Blackmarks;;mnist;simplenet_mnist;284.26955485343933
Blackmarks;;mnist;simplenet_mnist;295.50506043434143
Blackmarks;;mnist;lenet1;88.20814847946167
Blackmarks;;mnist;lenet1;87.3490800857544
Blackmarks;;mnist;lenet1;88.25336861610413
Blackmarks;;mnist;lenet1;88.98621487617493
Blackmarks;;mnist;lenet1;93.66831517219543
Blackmarks;;mnist;lenet3;86.48311495780945
Blackmarks;;mnist;lenet3;82.73731899261475
Blackmarks;;mnist;lenet3;90.91062927246094
Blackmarks;;mnist;lenet3;85.09339094161987
Blackmarks;;mnist;lenet3;85.57577896118164
Blackmarks;;mnist;lenet5;280.59052991867065
Blackmarks;;mnist;lenet5;269.6648232936859
Blackmarks;;mnist;lenet5;290.12878012657166
Blackmarks;;mnist;lenet5;261.84700894355774
Blackmarks;;mnist;lenet5;285.026736497879
Blackmarks;;cifar10;densenet;797.3595914840698
Blackmarks;;cifar10;densenet;769.396781206131
Blackmarks;;cifar10;densenet;731.2313821315765
Blackmarks;;cifar10;densenet;736.1423563957214
Blackmarks;;cifar10;densenet;861.0561590194702
Blackmarks;;cifar10;resnet18;343.59885120391846
Blackmarks;;cifar10;resnet18;321.8449900150299
Blackmarks;;cifar10;resnet18;311.8332152366638
Blackmarks;;cifar10;resnet18;324.1612606048584
Blackmarks;;cifar10;resnet18;322.6918478012085
Blackmarks;;cifar10;resnet34;516.1409821510315
Blackmarks;;cifar10;resnet34;500.1282305717468
Blackmarks;;cifar10;resnet34;471.56364488601685
Blackmarks;;cifar10;resnet34;484.33245873451233
Blackmarks;;cifar10;resnet34;479.4214816093445
Blackmarks;;cifar10;resnet50;699.1609697341919
Blackmarks;;cifar10;resnet50;723.2793023586273
Blackmarks;;cifar10;resnet50;723.6419699192047
Blackmarks;;cifar10;resnet50;655.0460903644562
Blackmarks;;cifar10;resnet50;661.0908210277557
PiracyResistant;;mnist;simplenet_mnist;2.3980324268341064
PiracyResistant;;cifar10;densenet;2.130300521850586
Blackmarks;;mnist;simplenet_mnist;333.4198639392853
Blackmarks;;mnist;simplenet_mnist;341.52931547164917
Blackmarks;;mnist;simplenet_mnist;349.5728485584259
Blackmarks;;mnist;simplenet_mnist;343.8056516647339
Blackmarks;;mnist;simplenet_mnist;332.2411108016968
Blackmarks;;mnist;lenet1;115.08500647544861
Blackmarks;;mnist;lenet1;129.41126799583435
Blackmarks;;mnist;lenet1;120.53530955314636
Blackmarks;;mnist;lenet1;115.38250279426575
Blackmarks;;mnist;lenet1;128.98137307167053
Blackmarks;;mnist;lenet3;116.2567138671875
Blackmarks;;mnist;lenet3;122.95201086997986
Blackmarks;;mnist;lenet3;119.69096064567566
Blackmarks;;mnist;lenet3;118.13894486427307
Blackmarks;;mnist;lenet3;117.33311223983765
Blackmarks;;mnist;lenet5;405.115820646286
Blackmarks;;mnist;lenet5;403.7728657722473
Blackmarks;;mnist;lenet5;422.03414154052734
Blackmarks;;mnist;lenet5;411.82559061050415
Blackmarks;;mnist;lenet5;403.9480679035187
Blackmarks;;cifar10;densenet;1933.924944639206
Blackmarks;;cifar10;densenet;1937.3868527412415
Blackmarks;;cifar10;densenet;1947.0683159828186
Blackmarks;;cifar10;densenet;1313.529117822647
Blackmarks;;cifar10;densenet;1959.886123418808
Blackmarks;;cifar10;resnet18;394.7661180496216
Blackmarks;;cifar10;resnet18;384.3540334701538
Blackmarks;;cifar10;resnet18;385.17750215530396
Blackmarks;;cifar10;resnet18;385.5843164920807
Blackmarks;;cifar10;resnet18;384.5922954082489
Blackmarks;;cifar10;resnet34;655.117388010025
Blackmarks;;cifar10;resnet34;635.9404790401459
Blackmarks;;cifar10;resnet34;654.7786049842834
Blackmarks;;cifar10;resnet34;654.0326197147369
Blackmarks;;cifar10;resnet34;638.5535979270935
Blackmarks;;cifar10;resnet50;1015.9772863388062
Blackmarks;;cifar10;resnet50;961.8375196456909
Blackmarks;;cifar10;resnet50;948.8092851638794
Blackmarks;;cifar10;resnet50;1028.2522575855255
Blackmarks;;cifar10;resnet50;939.1316401958466

FrontierStitching;;mnist;simplenet_mnist;65.23957705497742
FrontierStitching;;mnist;lenet1;16.58159613609314
FrontierStitching;;mnist;lenet3;15.24035382270813
FrontierStitching;;mnist;lenet5;14.873969793319702
FrontierStitching;;cifar10;densenet;266.0209357738495
FrontierStitching;;cifar10;resnet18;70.77060866355896
FrontierStitching;;cifar10;resnet34;124.86281490325928
FrontierStitching;;cifar10;resnet50;159.20830702781677
ExponentialWeighting;;cifar10;densenet;2.221799850463867
ExponentialWeighting;;mnist;densenet;0.903378963470459
