dataset;num_classes;arch;attack_type;pruning_rates;lr;;batch_size;wm_batch_size;num_epochs;patience;;;trg_set_size;loadmodel;save_file;wm_type;method;;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;94.96193695;100;0.236907721
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;94.96193695;100;0.200860977
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;94.96193695;100;0.228996992
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;94.94190979;100;0.221901655
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;94.95191956;100;0.22130394
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;94.95191956;100;0.227267265
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;94.82171631;100;0.233433962
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;94.64142609;100;0.246656179
cifar10;10;resnet34;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet34_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;89.02243805;100;0.248338223
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;94.63140869;100;0.252807617
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;94.63140869;100;0.219371796
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;94.63140869;100;0.22708416
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;94.63140869;100;0.253715992
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;94.63140869;100;0.216823816
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;94.65144348;100;0.240167618
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;94.60136414;100;0.251563072
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;94.5212326;100;0.252917528
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;20;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_20;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;91.35617065;25;0.265073061
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.1;93.7600174;100;0.285722733
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.2;93.7600174;100;0.230816603
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.3;93.7600174;100;0.231033802
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.4;93.7600174;100;0.224199295
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.5;93.7600174;100;0.226085186
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.6;93.7600174;100;0.248778105
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.7;93.79006195;100;0.243341923
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.8;93.69992065;100;0.238782644
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;100;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_100;save_results_pruning_resnet50.csv;;PiracyResistant;;128;False;False;False;cuda:0;0.9;91.71674347;98;0.257697582
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;94.11058044;100;0.272965431
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;94.11058044;100;0.234280586
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;94.11058044;100;0.249692917
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;94.11058044;100;0.214772463
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;94.11058044;100;0.21437335
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;94.09054565;100;0.234056711
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;94.00040436;100;0.247010231
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;93.93029022;100;0.261898279
cifar10;10;resnet50;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;500;wm_piracy_resnet50_200fixlmbdafixpatternsize_SGD_CosineAnnealingLR_500;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;92.38781738;85.19999695;0.243964911
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;99.64943695;100;0.072557449
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;99.64943695;100;0.050127983
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;99.64943695;100;0.049390316
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;99.64943695;100;0.056184292
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;99.65945435;100;0.0602808
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;99.65945435;100;0.054850578
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;99.56931305;100;0.058835745
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;97.87660217;100;0.066333771
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;12;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_12;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;9.745593071;100;0.062093019
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;99.65945435;100;0.075502634
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;99.65945435;100;0.052827597
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;99.65945435;100;0.053986311
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;99.65945435;100;0.05077529
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;99.65945435;100;0.06068778
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;99.65945435;100;0.057781696
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;99.54927826;100;0.059491634
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;93.77003479;100;0.061056376
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;24;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_24;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;9.745593071;100;0.057239056
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;99.62940979;100;0.074170351
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;99.62940979;100;0.05545783
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;99.62940979;100;0.050510406
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;99.63941956;100;0.056295395
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;99.63941956;100;0.057476759
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;99.62940979;100;0.058586359
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;99.46915436;100;0.06081605
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;29.92788506;100;0.061637163
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;120;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_120;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.9;9.745593071;100;0.058556318
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.1;99.55929565;100;0.070699215
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.2;99.55929565;100;0.053990602
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.3;99.55929565;100;0.048514605
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.4;99.56931305;100;0.056797028
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.5;99.56931305;100;0.060560226
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.6;99.56931305;100;0.068050146
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.7;99.5192337;100;0.059056997
mnist;10;simplenet_mnist;pruning;[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9];0.1;0.1;64;32;1;20;SGD;MultiStepLR;600;wm_piracy_simplenet_mnist_50fixlmbdafixpatternsize_SGD_MultiStepLR_600;save_results_attacks_piracy.csv;;PiracyResistant;;128;False;False;False;cuda:1;0.8;79.57732391;100;0.059243917
